time,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9
2022-11-16 14:46:46,0 25 83,18 25 83,38 25 82,12 25 76,8 25 79,18 25 81
2022-11-16 14:49:57,0 25 85,0 25 85,0 25 85
2022-11-16 14:57:30,0 25 85,4 25 84,44 25 81,64 185 74,92 25 117,86 25 67
2022-11-16 14:58:25,0 25 86,12 25 86,40 25 81,64 25 72,86 25 68,68 25 67
2022-11-16 14:58:26
2022-11-16 14:59:18,0 25 88,10 25 89,42 25 83,72 25 75,90 25 70,90 25 69
2022-11-16 15:00:14,0 25 84,18 25 84,42 25 81,74 25 74,78 25 71,60 25 69
2022-11-16 15:01:15,0 25 83,16 25 82,52 25 77,52 25 70,96 25 68,96 25 67
