time,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9
2022-11-16 10:51:42,0 23 84,0 23 84,0 23 84,0 23 84,0 23 84,0 23 84
2022-11-16 10:52:38,0 23 86,6 23 87,18 23 88,30 23 87,42 23 87,54 23 87
2022-11-16 10:53:25,2 23 88,14 23 90,26 23 88,38 23 87,50 23 86,44 23 86
2022-11-16 10:53:26
2022-11-16 10:54:10,0 23 88,10 23 88,22 23 88,34 23 87,46 23 87,58 23 86
2022-11-16 10:55:07,0 23 88,6 23 88,18 23 88,30 23 87,42 23 87,54 23 87
2022-11-16 10:55:52,0 23 88,6 23 88,18 23 88,30 23 88,42 23 87,54 23 87
2022-11-16 10:56:40,0 23 88,6 23 89,18 23 88,30 23 87,42 23 86,54 23 87
2022-11-16 10:57:56,0 23 89,6 23 90,18 23 89,30 23 88,42 23 87,54 23 87
